PlayerId,Date,Field.Position,Test.Type,Weight..kg.,Trial,Countermovement.Depth..cm.,Flight.Time..s.,Jump.Height..Imp.Mom..in.Inches,Concentric.Mean.Force..N.,Concentric.Mean.Force..Left...N.,Concentric.Mean.Force..Right...N.,Concentric.Mean.Force..Asym...N.,Eccentric.Mean.Force..N.,Eccentric.Mean.Force..Left...N.,Eccentric.Mean.Force..Right...N.,Eccentric.Mean.Force..Asym...N.,Eccentric.Mean.Power..W.,Concentric.Mean.Power..W.,Mean.Takeoff.Velocity..m.s.,Peak.Power..W.,Concentric.Peak.Velocity..m.s.,Contraction.Time..s.,Eccentric.Duration..s.,Concentric.Duration..s.,Braking.Phase.Duration,Force.at.Peak.Power..N.,Force.at.Peak.Power..Left...N.,Force.at.Peak.Power..Right...N.,Force.at.Peak.Power..Asym...N.,Concentric.Peak.Force..N.,Concentric.Peak.Force..Left...N.,Concentric.Peak.Force..Right...N.,Concentric.Peak.Force..Asym...N.,Eccentric.Peak.Force..N.,Eccentric.Peak.Force..Left...N.,Eccentric.Peak.Force..Right...N.,Eccentric.Peak.Force..Asym...N.,RSI.Modified..m.s.,Velocity.at.Peak.Power..m.s.,Eccentric.Braking.Impulse,Eccentric.Braking.Impulse..Left.,Eccentric.Braking.Impulse..Right.,Eccentric.Braking.Impulse..Asym.,Concentric.Impulse..Ns.,Concentric.Impulse..Left...Ns.,Concentric.Impulse..Right...Ns.,Concentric.Impulse..Asym...Ns.
120,8/1/2023,Catcher,CMJ,115.7,1,-33.045,0.516,11.941,2159.015,1020.548,1138.467,10.4,1135.818,522.839,612.979,14.705,657.628,2972.428,1.53,5392.602,2.61,0.842,0.568,0.274,0.328,2286.993,1126.309,1160.684,2.962,2565.993,1176.309,1437.684,18.18,2473.993,1038.309,1436.684,27.729,38.763,2.358,79.218,190.944,260.336,26.655,282.6,280.627,312.782,10.28
120,8/1/2023,Catcher,CMJ,,2,-33.183,0.5,11.739,2136,1016.945,1119.056,9.1,1136.06,522.087,613.973,14.966,697.051,2969.038,1.561,5279.983,2.6,0.816,0.538,0.278,0.312,2239.993,1099.309,1140.684,3.627,2613.993,1188.309,1450.684,18.086,2561.993,1121.309,1445.684,22.438,37.556,2.357,78.075,195.146,236.842,17.605,280.184,283.638,311.891,9.059
120,8/1/2023,Catcher,CMJ,,3,-35.083,0.488,11.097,2066.103,997.884,1068.219,6.6,1136.284,534.898,601.387,11.056,681.431,2796.583,1.508,5120.764,2.551,0.872,0.582,0.29,0.372,2223.993,1086.309,1137.684,4.516,2492.993,1156.309,1340.684,13.752,2334.993,1072.309,1262.684,15.077,33.478,2.303,69.205,235.832,255.346,7.642,272.007,290.304,310.66,6.553
120,7/28/2023,Catcher,CMJ,114.1,1,-32.086,0.542,12.912,2173.771,1013.528,1160.243,12.6,1122.792,524.812,597.98,12.236,657.725,3123.023,1.603,5692.796,2.722,0.816,0.544,0.272,0.366,2335.019,1149.009,1186.009,3.12,2578.019,1194.009,1461.009,18.275,2457.019,1013.009,1449.009,30.09,44.131,2.438,58.6,219.595,248.608,11.67,288.757,276.7,316.463,12.565
120,7/28/2023,Catcher,CMJ,,2,-35.89,0.562,23.517,2148.706,1049.857,1098.85,4.5,1121.732,498.741,622.991,19.944,727.63,3149.87,1.631,5525.937,2.749,0.836,0.55,0.286,0.338,2221.019,1108.009,1113.009,0.449,2630.019,1273.009,1415.009,10.035,2588.019,1175.009,1413.009,16.843,46.312,2.488,83.921,199.374,262.814,24.139,296.153,301.173,315.053,4.406
120,7/28/2023,Catcher,CMJ,,3,-38.848,0.548,12.907,2119.729,998.602,1121.127,10.9,1120.964,533.807,587.156,9.086,799.202,3019.87,1.577,5250.657,2.668,0.83,0.542,0.288,0.35,2167.019,1057.009,1110.009,4.775,2589.019,1171.009,1443.009,18.849,2587.019,1142.009,1447.009,21.078,44.352,2.423,78.558,216.005,254.25,15.042,289.829,288.444,323.696,10.89
116,7/28/2023,In-field,CMJ,107.2,1,-41.727,0.624,15.507,2056.898,984.083,1072.815,8.3,1053.538,498.917,554.621,10.044,925.807,3199.774,1.73,5584.346,2.922,0.768,0.472,0.296,0.298,2050.019,1016.009,1034.009,1.741,2768.019,1300.009,1468.009,11.444,2773.019,1302.009,1472.009,11.549,62.15,2.724,94.61,191.864,216.143,11.233,298.88,291.952,318.221,8.255
116,7/28/2023,In-field,CMJ,,2,-42.959,0.616,16.065,2023.203,998.595,1024.608,2.5,1053.993,522.155,531.838,1.821,965.356,3293.817,1.841,5440.341,2.983,0.778,0.466,0.312,0.294,1965.019,963.009,1002.009,3.892,2972.019,1485.009,1491.009,0.402,2972.019,1485.009,1487.009,0.134,59.788,2.769,94.455,196.805,206.84,4.852,304.19,312.074,320.236,2.549
116,7/28/2023,In-field,CMJ,,3,-42.885,0.626,16.364,2035.566,1024.328,1011.239,-1.3,1051.806,437.107,614.699,28.891,959.622,3274.358,1.798,5620.041,2.988,0.78,0.468,0.312,0.282,2036.019,1042.009,994.009,-4.606,2988.019,1452.009,1536.009,5.469,2991.019,1452.009,1541.009,5.775,61.586,2.76,104.521,183.296,217.795,15.84,308.042,320.171,315.991,-1.306
119,7/26/2023,Pitcher,CMJ,107.7,1,-26.21,0.59,16.967,2571.334,1299.875,1271.459,-2.2,1057.228,542.423,514.805,-5.092,678.506,4018.022,1.745,7181.511,3.004,0.612,0.406,0.206,0.238,2725.719,1392.154,1333.565,-4.209,3033.719,1539.154,1494.565,-2.897,2828.719,1421.154,1407.565,-0.956,69.724,2.635,75.782,159.738,167.414,4.586,314.448,268.978,263.042,-2.207
119,7/26/2023,Pitcher,CMJ,,2,-26.126,0.608,17.518,2557.539,1270.993,1286.546,1.2,1063.036,542.826,520.211,-4.166,718.695,4130.293,1.825,7204.231,3.067,0.592,0.382,0.21,0.224,2631.719,1327.154,1304.565,-1.702,3089.719,1551.154,1551.565,0.026,2981.719,1491.154,1490.565,-0.039,76.545,2.737,83.375,154.571,165.388,6.54,317.439,267.983,271.253,1.205
119,7/26/2023,Pitcher,CMJ,,3,-30.482,0.612,17.417,2473.299,1244.082,1229.217,-1.2,1062.289,517.91,544.379,4.862,785.315,3981.852,1.808,6770.138,3.041,0.63,0.408,0.222,0.24,2460.719,1254.154,1206.565,-3.795,2988.719,1485.154,1509.565,1.617,2948.719,1444.154,1504.565,4.015,72.877,2.751,91.44,167.662,177.261,5.415,316.608,277.233,273.846,-1.222
101,7/26/2023,Pitcher,CMJ,95.3,1,-35.028,0.614,17.273,1949.774,961.814,987.96,2.6,936.439,482.328,454.111,-5.85,657.415,3058.948,1.694,5685.703,3.048,0.77,0.496,0.274,0.308,2076.05,1057.778,1018.272,-3.735,2188.05,1099.778,1127.272,2.439,2137.05,1022.778,1114.272,8.211,60.017,2.739,72.683,185.577,174.985,-5.708,279.892,264.42,271.573,2.634
101,7/26/2023,Pitcher,CMJ,,2,-39.579,0.638,17.838,1874.891,961.413,913.477,-5,938.318,469.203,469.115,-0.019,708.736,3005.807,1.725,5594.881,3.085,0.82,0.52,0.3,0.306,2005.05,1028.778,976.272,-5.104,2266.05,1157.778,1108.272,-4.276,2279.05,1157.778,1126.272,-2.721,60.85,2.79,83.707,180.421,189.295,4.688,283.535,289.166,274.771,-4.978
101,7/26/2023,Pitcher,CMJ,,3,-40.092,0.628,18.131,1941.357,984.379,956.978,-2.8,935.982,479.023,456.958,-4.606,793.93,3155.375,1.776,5645.924,3.114,0.754,0.47,0.284,0.272,1994.05,1021.778,972.272,-4.845,2454.05,1271.778,1182.272,-7.038,2476.05,1275.778,1212.272,-4.978,64.118,2.831,100.283,185.809,168.704,-9.206,287.336,280.269,272.514,-2.767
126,7/25/2023,Pitcher,CMJ,89.2,1,-36.732,0.614,16.797,1818.322,865.113,953.209,9.2,876.37,434.739,441.63,1.56,592.887,2793.863,1.647,5527.103,3.022,0.812,0.54,0.272,0.372,2080.374,1009.85,1070.523,5.668,2186.374,1030.85,1160.523,11.174,1954.374,915.85,1038.523,11.812,56.913,2.657,49.661,184.049,191.057,3.668,258.297,236.098,260.158,9.248
126,7/25/2023,Pitcher,CMJ,,2,-37.538,0.616,16.347,1770.697,830.252,940.446,11.7,877.556,428.638,448.917,4.517,610.437,2655.698,1.584,5528.655,2.98,0.818,0.536,0.282,0.348,2109.374,1028.85,1080.523,4.782,2218.374,1066.85,1157.523,7.833,1974.374,929.85,1061.523,12.404,56.864,2.621,63.707,181.053,187.102,3.233,254.201,234.852,266.058,11.729
126,7/25/2023,Pitcher,CMJ,,3,-41.182,0.626,17.127,1771.077,848.65,922.427,8,878.843,430.083,448.76,4.162,687.665,2779.422,1.687,5443.298,3.044,0.81,0.522,0.288,0.35,2009.374,992.85,1016.523,2.329,2074.374,1019.85,1094.523,6.822,2023.374,929.85,1096.523,15.2,59.305,2.709,68.626,183.435,191.389,4.156,259.618,245.156,266.42,7.981
116,7/25/2023,In-field,CMJ,107.9,1,-41.554,0.594,14.968,1947.896,1001.718,946.177,-5.5,1063.289,537.874,525.415,-2.316,839.035,2976.52,1.67,5344.584,2.865,0.85,0.522,0.328,0.296,2007.278,1017.221,990.056,-2.671,2591.278,1327.221,1264.056,-4.759,2597.278,1329.221,1269.056,-4.526,50.884,2.663,107.374,218.827,201.669,-7.841,293.226,329.205,310.994,-5.532
116,7/25/2023,In-field,CMJ,,2,-40.763,0.594,14.888,1997.278,995.941,1001.337,0.5,1059.619,543.611,516.008,-5.078,865.886,3068.206,1.704,5338.56,2.864,0.808,0.496,0.312,0.294,2029.278,1013.221,1016.056,0.279,2650.278,1286.221,1366.056,5.844,2648.278,1289.221,1362.056,5.347,53.529,2.631,99.921,209.746,201.181,-4.084,294.461,311.437,313.071,0.522
116,7/25/2023,In-field,CMJ,,3,-45.558,0.574,13.742,1939.539,962.998,976.541,1.4,1059.212,553.726,505.486,-8.712,995.751,2898.726,1.664,5039.029,2.767,0.802,0.482,0.32,0.32,1960.278,966.221,994.056,2.8,2763.278,1408.221,1355.056,-3.775,2795.278,1443.221,1356.056,-6.04,50.359,2.571,92.028,223.789,206.749,-7.614,283.268,308.679,313.099,1.412
120,7/25/2023,Catcher,CMJ,116.9,1,-30.436,0.506,11.704,2249.465,1227.417,1022.048,-16.7,1148.82,626.869,521.951,-16.737,573.688,3059.026,1.517,5323.588,2.545,0.86,0.606,0.254,0.33,2353.278,1245.221,1108.056,-11.015,2729.278,1555.221,1174.056,-24.509,2727.278,1554.221,1173.056,-24.525,36.495,2.262,61.874,248.333,191.723,-22.796,282.035,312.68,260.44,-16.707
120,7/25/2023,Catcher,CMJ,,2,-36.107,0.536,12.629,2165.826,1118.492,1047.334,-6.4,1148.105,643.041,505.064,-21.457,811.354,3077.737,1.58,5291.332,2.65,0.794,0.508,0.286,0.328,2217.278,1119.221,1098.056,-1.891,2596.278,1402.221,1215.056,-13.348,2547.278,1391.221,1156.056,-16.903,44.355,2.386,87.723,269.911,193.702,-28.235,293.434,320.751,300.44,-6.332
120,7/25/2023,Catcher,CMJ,,3,-36.345,0.532,12.104,2272.067,1201.987,1070.08,-11,1148.265,627.451,520.814,-16.995,853.512,3180.252,1.583,5261.237,2.593,0.74,0.486,0.254,0.288,2216.278,1133.221,1083.056,-4.427,2929.278,1649.221,1303.056,-20.99,2931.278,1653.221,1280.056,-22.572,46.884,2.374,97.291,240.123,187.218,-22.032,287.627,306.083,272.629,-10.93
101,7/24/2023,Pitcher,CMJ,95.3,1,-36.388,0.664,19.663,2068.388,1051.098,1017.289,-3.2,936.432,455.652,480.78,5.227,711.449,3423.547,1.783,6178.248,3.213,0.738,0.476,0.262,0.27,2136.562,1101.167,1035.395,-5.973,2384.562,1184.167,1201.395,1.434,2397.562,1186.167,1216.395,2.485,73.234,2.892,89.486,160.946,180.875,11.018,298.815,276.302,267.372,-3.232
101,7/24/2023,Pitcher,CMJ,,2,-37.868,0.68,19.676,2011.785,1040.771,971.014,-6.7,935.86,474.147,461.714,-2.622,713.523,3351.043,1.799,6130.5,3.231,0.77,0.494,0.276,0.28,2100.562,1096.167,1004.395,-8.372,2275.562,1215.167,1099.395,-9.527,2266.562,1217.167,1058.395,-13.044,73.614,2.919,93.235,182.605,172.311,-5.637,299.049,288.087,268.904,-6.659
101,7/24/2023,Pitcher,CMJ,,3,-39.712,0.678,20.567,1964.3,1008.543,955.758,-5.2,934.893,472.194,462.698,-2.011,730.606,3321.551,1.811,6281.68,3.303,0.802,0.506,0.296,0.274,2074.562,1072.167,1002.395,-6.508,2390.562,1175.167,1215.395,3.31,2431.562,1193.167,1239.395,3.73,70.261,3.028,97.599,175.809,177.863,1.155,306.327,299.351,283.61,-5.258
113,7/21/2023,In-field,CMJ,82.8,1,-24.291,0.652,22.525,1699.844,868.343,831.5,-4.2,813.565,410.869,402.696,-1.989,407.726,3064.65,1.961,5764.671,3.475,0.794,0.482,0.312,0.392,1826.614,931.827,894.787,-3.975,2089.614,1013.827,1079.787,6.109,2083.614,1005.827,1077.787,6.677,65.63,3.156,14.814,168.525,164.743,-2.245,278.189,271.631,260.022,-4.274
113,7/21/2023,In-field,CMJ,,2,-42.426,0.636,18.113,1613.847,779.156,834.69,6.7,815.123,396.686,418.437,5.198,506.92,2609.862,1.738,5062.827,3.128,0.986,0.678,0.308,0.252,1790.614,837.827,952.787,12.066,1953.614,977.827,975.787,-0.209,1975.614,986.827,990.787,0.4,50.288,2.827,87.825,144.501,148.044,2.393,248.105,240.569,257.75,6.666
125,7/21/2023,Pitcher,CMJ,90.9,1,-50.437,0.636,17.674,1774.769,833.656,941.113,11.4,893.285,430.947,462.338,6.79,823.631,2767.077,1.646,5475.34,3.055,0.848,0.544,0.304,0.438,1968.893,955.552,1013.342,5.703,2024.893,979.552,1082.342,9.497,2021.893,939.552,1082.342,13.193,58.472,2.781,53.068,205.995,237.604,13.303,269.997,254.185,286.865,11.392
125,7/21/2023,Pitcher,CMJ,,2,-52.765,0.63,17.295,1753.022,836.455,916.567,8.7,894.794,431.605,463.189,6.819,897.848,2806.909,1.74,5235.277,3.045,0.83,0.522,0.308,0.33,1851.893,884.552,967.342,8.559,2253.893,1075.552,1178.342,8.723,2266.893,1085.552,1183.342,8.264,58.618,2.827,115.76,191.399,218.596,12.442,266.572,258.257,282.934,8.722
125,7/21/2023,Pitcher,CMJ,,3,-51.602,0.632,17.574,1775.024,834.905,940.119,11.2,892.905,437.096,455.81,4.106,920.198,2863.006,1.762,5383.5,3.079,0.802,0.498,0.304,0.336,1903.893,912.552,991.342,7.948,2315.893,1120.552,1195.342,6.257,2321.893,1127.552,1196.342,5.75,61.051,2.828,92.959,190.28,202.263,5.924,269.788,254.399,286.442,11.187
116,7/21/2023,In-field,CMJ,110,1,-39.759,0.6,14.976,2070.952,1055.028,1015.924,-3.7,1084.612,534.674,549.938,2.776,824.949,3184.474,1.701,5602.887,2.878,0.818,0.518,0.3,0.3,2102.343,1063.313,1039.03,-2.284,2756.343,1383.313,1373.03,-0.743,2762.343,1389.313,1376.03,-0.956,53.949,2.665,95.51,211.684,207.446,-2.002,299.057,317.246,305.431,-3.724
116,7/21/2023,In-field,CMJ,,2,-43.125,0.618,14.858,2032.566,1042.421,990.145,-5,1082.76,554.523,528.237,-4.74,941.732,3118.184,1.697,5426.926,2.858,0.804,0.492,0.312,0.316,2045.343,1028.313,1017.03,-1.097,2739.343,1422.313,1318.03,-7.332,2739.343,1425.313,1317.03,-7.597,58.231,2.653,97.832,227.002,211.709,-6.737,298.925,325.906,309.583,-5.008
116,7/21/2023,In-field,CMJ,,3,-47.772,0.596,13.975,1987.074,1056.481,930.593,-11.9,1082.059,538.083,543.976,1.083,1002.576,2955.552,1.639,5238.426,2.783,0.83,0.512,0.318,0.336,2024.343,1005.313,1019.03,1.346,2699.343,1493.313,1206.03,-19.238,2712.343,1493.313,1256.03,-15.89,52.462,2.588,97.973,234.117,226.31,-3.335,290.129,336.574,296.592,-11.879
120,7/21/2023,Catcher,CMJ,114.5,1,-36.186,0.502,11.54,2045.772,1059.004,986.768,-6.8,1124.964,602.512,522.452,-13.288,674.994,2861.477,1.573,5146.055,2.619,0.896,0.6,0.296,0.386,2194.343,1098.313,1096.03,-0.208,2539.343,1417.313,1137.03,-19.776,2516.343,1412.313,1104.03,-21.828,34.477,2.345,65.335,283.713,215.085,-24.189,274.723,314.175,292.945,-6.757
120,7/21/2023,Catcher,CMJ,,2,-37.562,0.522,11.859,2063.545,1085.873,977.672,-10,1126.729,589.767,536.962,-8.953,840.279,2946.429,1.614,5232.633,2.653,0.794,0.5,0.294,0.316,2149.343,1086.313,1063.03,-2.143,2685.343,1489.313,1199.03,-19.491,2701.343,1487.313,1216.03,-18.24,42.068,2.435,87.651,245.72,196.786,-19.914,277.981,319.929,288.202,-9.917
120,7/21/2023,Catcher,CMJ,,3,-35.627,0.544,13.4,2148.329,1175.644,972.685,-17.3,1123.029,575.601,547.427,-4.895,722.176,3056.134,1.556,5530.293,2.705,0.84,0.552,0.288,0.32,2242.343,1168.313,1074.03,-8.07,2489.343,1465.313,1123.03,-23.359,2465.343,1448.313,1017.03,-29.778,43.187,2.466,86.941,245.953,200.335,-18.548,297.148,339.521,281.04,-17.225
118,7/19/2023,Out-field,CMJ,87.7,1,-44.553,0.67,19.203,1684.695,833.438,851.257,2.1,862.529,411.559,450.97,8.739,634.165,2737.085,1.706,5587.214,3.207,0.928,0.602,0.326,0.426,1931.811,932.798,999.013,6.628,2008.811,970.798,1039.013,6.565,1914.811,931.798,983.013,5.21,59.297,2.892,53.474,198.832,220.853,9.971,270.429,272.447,278.228,2.078
118,7/19/2023,Out-field,CMJ,,2,-45.933,0.644,18.959,1676.617,823.652,852.964,3.4,861.777,421.992,439.784,4.046,673.821,2710.657,1.703,5671.672,3.193,0.912,0.584,0.328,0.384,1984.811,936.798,1048.013,10.612,2059.811,999.798,1076.013,7.083,2014.811,1001.798,1015.013,1.302,55.745,2.858,68.655,193.568,205.193,5.665,269.296,270.818,280.444,3.433
118,7/19/2023,Out-field,CMJ,,3,-52.488,0.668,18.201,1672.305,821.761,850.544,3.4,863.286,442.667,420.619,-4.981,800.111,2665.954,1.684,5378.728,3.116,0.884,0.562,0.322,0.422,1902.811,905.798,997.013,9.149,1989.811,1029.798,1028.013,-0.173,1992.811,1054.798,960.013,-8.986,61.877,2.827,59.979,219.449,203.303,-7.357,263.024,265.227,274.605,3.415
117,7/19/2023,In-field,CMJ,86,1,-39.154,0.664,19.354,1938.797,976.868,961.929,-1.5,845.918,401.975,443.943,9.454,634.649,3265.761,1.872,5502.579,3.19,0.76,0.518,0.242,0.29,1918.707,961.171,957.536,-0.378,2338.707,1189.171,1170.536,-1.567,2328.707,1158.171,1170.536,1.056,71.114,2.868,78.353,159.419,163.37,2.419,266.774,237.199,233.552,-1.538
117,7/19/2023,In-field,CMJ,,2,-43.332,0.656,18.702,1829.225,923.231,905.994,-1.9,846.368,406.329,440.039,7.661,612.879,3042.092,1.835,5189.343,3.137,0.858,0.594,0.264,0.32,1810.707,912.171,898.536,-1.495,2319.707,1135.171,1185.536,4.248,2319.707,1134.171,1186.536,4.413,61.482,2.866,74.877,162.577,182.022,10.683,261.735,244.442,239.813,-1.894
114,7/18/2023,Out-field,CMJ,88.9,1,-31.867,0.614,18.439,2050.695,1052.148,998.547,-5.1,877.818,426.582,451.235,5.463,609.622,3339.815,1.789,5834.271,3.116,0.68,0.454,0.226,0.294,2163.116,1117.227,1045.889,-6.385,2370.116,1207.227,1162.889,-3.673,2213.116,1107.227,1105.889,-0.121,67.961,2.697,59.601,153.644,162.356,5.366,268.249,238.765,226.58,-5.104
114,7/18/2023,Out-field,CMJ,,2,-32.343,0.63,19.254,2068.777,1055.227,1013.55,-3.9,876.608,403.812,472.796,14.591,568.763,3456.95,1.85,5970.694,3.192,0.722,0.494,0.228,0.306,2089.116,1079.227,1009.889,-6.425,2402.116,1210.227,1194.889,-1.267,2350.116,1161.227,1188.889,2.327,67.387,2.858,53.362,148.851,171.375,13.143,274.652,241.543,231.95,-3.972
114,7/18/2023,Out-field,CMJ,,3,-34.107,0.632,19.569,2026.926,1006.277,1020.649,1.4,872.212,404.212,468.001,13.63,574.255,3369.489,1.821,5851.84,3.205,0.756,0.516,0.24,0.324,2047.116,1042.227,1004.889,-3.583,2315.116,1132.227,1214.889,6.804,2258.116,1043.227,1214.889,14.13,64.765,2.859,51.268,159.921,173.91,8.044,278.979,242.476,245.807,1.355
109,7/18/2023,Pitcher,CMJ,100,1,-33.339,0.574,15.839,2112.53,1038.579,1073.952,3.3,980.504,479.772,500.732,4.186,770.75,3271.33,1.739,5503.655,2.921,0.67,0.422,0.248,0.236,2126.386,1047.579,1078.808,2.895,2711.386,1355.579,1355.808,0.017,2728.386,1356.579,1377.808,1.541,60.281,2.588,92.695,155.61,168.407,7.599,282.336,258.295,267.124,3.305
109,7/18/2023,Pitcher,CMJ,,2,-36.007,0.588,15.858,2054.654,1018.96,1035.693,1.6,984.859,490.486,494.373,0.786,816.986,3214.097,1.752,5386.467,2.926,0.69,0.43,0.26,0.24,2056.386,1015.579,1040.808,2.424,2778.386,1365.579,1412.808,3.343,2842.386,1389.579,1455.808,4.549,61.424,2.619,100.092,158.721,176.613,10.131,280.688,265.586,269.947,1.615
109,7/18/2023,Pitcher,CMJ,,3,-36.266,0.586,15.647,2024.618,987.526,1037.091,4.8,984.202,484.46,499.741,3.058,842.304,3169.639,1.761,5190.032,2.907,0.686,0.42,0.266,0.254,1975.386,968.579,1006.808,3.797,2748.386,1339.579,1408.808,4.914,2821.386,1371.579,1449.808,5.396,61.362,2.627,91.08,163.577,176.467,7.305,279.106,263.317,276.516,4.773
103,7/18/2023,Out-field,CMJ,107.1,1,-36.88,0.592,16.923,2331.616,1173.726,1157.89,-1.3,1052.832,478.826,574.006,16.582,784.408,3701.069,1.772,6403.557,3.006,0.734,0.492,0.242,0.286,2394.386,1199.579,1194.808,-0.398,2839.386,1433.579,1408.808,-1.728,2840.386,1430.579,1410.808,-1.382,58.53,2.674,89.568,178.662,211.401,15.486,311.799,284.98,281.084,-1.367
103,7/18/2023,Out-field,CMJ,,2,-39.416,0.598,16.806,2311.83,1148.619,1163.211,1.3,1051.03,501.886,549.144,8.606,838.379,3724.051,1.834,6190.813,3.017,0.738,0.492,0.246,0.24,2269.386,1135.579,1133.808,-0.156,3043.386,1514.579,1528.808,0.931,3069.386,1539.579,1543.808,0.274,59.399,2.728,122.854,186.116,188.903,1.475,311.817,283.362,286.923,1.241
103,7/18/2023,Out-field,CMJ,,3,-39.127,0.594,17.078,2252.556,1117.671,1134.885,1.5,1056.399,495.525,560.874,11.651,846.007,3652.864,1.819,6377.855,3.05,0.742,0.484,0.258,0.29,2351.386,1181.579,1169.808,-0.996,2960.386,1460.579,1499.808,2.616,2989.386,1464.579,1537.808,4.762,58.291,2.712,89.942,186.672,207.968,10.24,311.628,289.144,293.56,1.504
102,7/18/2023,In-field,CMJ,97.6,1,-33.446,0.592,16.012,2077.199,1017.896,1059.304,3.9,961.929,538.611,423.318,-21.406,648.307,3188.625,1.689,5594.808,2.916,0.736,0.492,0.244,0.292,2162.386,1083.579,1078.808,-0.44,2417.386,1146.579,1310.808,12.529,2419.386,1112.579,1311.808,15.187,58.371,2.587,69.535,178.587,170.516,-4.519,274.953,249.29,259.274,3.851
102,7/18/2023,In-field,CMJ,,2,-35.359,0.59,15.285,1995.609,969.563,1026.046,5.5,959.952,513.532,446.42,-13.069,602.361,3046.685,1.7,5445.583,2.897,0.818,0.56,0.258,0.316,2100.386,1038.579,1061.808,2.188,2414.386,1151.579,1262.808,8.808,2417.386,1152.579,1264.808,8.873,52.165,2.593,61.241,158.41,205.377,22.869,269.422,250.939,265.498,5.484
102,7/18/2023,In-field,CMJ,,3,-33.199,0.602,16.225,2084.338,1031.643,1052.695,2,957.826,486.438,471.387,-3.094,602.015,3221.925,1.714,5592.075,2.944,0.772,0.526,0.246,0.262,2132.386,1045.579,1086.808,3.794,2511.386,1258.579,1255.808,-0.22,2514.386,1255.579,1264.808,0.73,57.545,2.622,78.95,140.468,189.328,25.807,278.891,254.62,259.797,1.992
115,7/18/2023,Pitcher,CMJ,96.7,1,-48.975,0.658,17.199,1809.352,891.996,917.356,2.8,950.881,472.589,478.292,1.192,756.223,2861.53,1.695,5429.013,3.045,0.938,0.612,0.326,0.394,1966.474,983.905,982.569,-0.136,2083.474,1026.905,1090.569,5.838,2083.474,990.905,1093.569,9.388,56.582,2.761,77.475,211.359,239.631,11.798,282.318,291.558,299.811,2.753
115,7/18/2023,Pitcher,CMJ,,2,-55.391,0.648,16.93,1758.054,850.221,907.833,6.3,948.962,483.662,465.301,-3.796,838.838,2778.58,1.703,5272.763,3.012,0.97,0.624,0.346,0.344,1912.474,932.905,979.569,4.764,2294.474,1126.905,1167.569,3.483,2346.474,1140.905,1214.569,6.065,53.065,2.757,108.12,211.611,222.624,4.947,281.479,294.74,314.75,6.357
115,7/18/2023,Pitcher,CMJ,,3,-60.997,0.648,16.204,1750.415,839.945,910.47,7.7,951.321,454.159,497.163,8.65,917.924,2738.718,1.694,5119.145,2.956,0.968,0.628,0.34,0.358,1902.474,940.905,961.569,2.149,2352.474,1091.905,1262.569,13.517,2413.474,1120.905,1298.569,13.682,53.175,2.691,113.056,209.839,242.605,13.506,273.963,286.168,310.118,7.723
106,7/18/2023,Pitcher,CMJ,87.2,1,-34.244,0.592,16.324,1878.941,1008.019,870.922,-13.6,857.003,452.324,404.68,-10.533,578.723,2925.575,1.733,5463.467,2.986,0.746,0.504,0.242,0.252,2042.474,1087.905,954.569,-12.256,2331.474,1223.905,1107.569,-9.505,2354.474,1254.905,1113.569,-11.263,57.588,2.675,74.765,152.232,138.028,-9.33,249.185,244.728,211.401,-13.618
106,7/18/2023,Pitcher,CMJ,,2,-36.299,0.622,17.824,1929.969,981.293,948.676,-3.3,859.677,445.273,414.404,-6.933,657.705,3154.124,1.83,5415.952,3.085,0.71,0.47,0.24,0.23,1957.474,984.905,972.569,-1.252,2486.474,1286.905,1199.569,-6.786,2533.474,1340.905,1205.569,-10.093,66.796,2.767,92.671,154.488,134.865,-12.702,259.315,236.176,228.373,-3.304
106,7/18/2023,Pitcher,CMJ,,3,-36.797,0.614,17.94,1936.821,996.491,940.329,-5.6,858.307,450.95,407.357,-9.667,655.53,3194.04,1.864,5445.572,3.109,0.718,0.478,0.24,0.22,1941.474,989.905,951.569,-3.873,2595.474,1344.905,1250.569,-7.014,2647.474,1383.905,1263.569,-8.695,64.364,2.805,100.453,153.718,134.866,-12.264,260.889,239.8,226.323,-5.62
105,7/18/2023,Pitcher,CMJ,97.7,1,-45.746,0.628,17.617,1869.228,864.238,1004.99,14,960.53,475.565,484.965,1.938,876.584,2970.837,1.703,6098.107,3.118,0.814,0.498,0.316,0.34,2159.474,1028.905,1130.569,8.992,2241.474,1086.905,1154.569,5.861,2195.474,1063.905,1137.569,6.476,59.392,2.824,80.306,198.163,207.9,4.684,289.443,273.753,318.453,14.037
105,7/18/2023,Pitcher,CMJ,,2,-36.873,0.632,19.957,1992.359,965.274,1027.086,6,962.502,480.867,481.635,0.16,833.258,3411.122,1.87,6417.856,3.283,0.718,0.422,0.296,0.28,2147.474,1029.905,1117.569,7.844,2441.474,1213.905,1231.569,1.434,2449.474,1218.905,1234.569,1.269,68.193,2.989,84.21,171.396,181.084,5.35,307.667,286.455,304.812,6.023
